image_id,label_bin,Bars,name,objra,objdec
manga-12772-9102,1,0.5,manga-12772-9102,17.6698860079,0.274463289145
manga-11828-6103,0,0.0,manga-11828-6103,162.358826824,3.6568527702
manga-11941-12701,1,0.75,manga-11941-12701,247.296132917,40.857407722
manga-8254-6102,0,0.0,manga-8254-6102,161.272632017,44.0542893849
manga-11747-3702,0,0.0,manga-11747-3702,128.435420356,29.0476199775
manga-9045-6104,0,0.0,manga-9045-6104,228.723857449,31.6566748302
manga-8718-6104,1,1.0,manga-8718-6104,121.580770018,45.7434303531
manga-8604-1901,0,0.0,manga-8604-1901,247.438032058,39.8105402631
manga-7975-12702,0,0.0,manga-7975-12702,323.521211519,10.4218555682
manga-12068-12701,0,0.0,manga-12068-12701,336.321901577,-0.908844615462
manga-8601-12702,1,1.0,manga-8601-12702,247.591672626,40.9242421985
manga-9869-6102,1,0.75,manga-9869-6102,247.869050815,39.942797711
manga-9879-12702,1,1.0,manga-9879-12702,198.362302078,27.8023870769
manga-9487-1901,0,0.0,manga-9487-1901,122.679155583,46.5483523032
manga-9894-1902,1,0.5,manga-9894-1902,251.173555001,19.7769710826
manga-9878-6101,1,0.75,manga-9878-6101,200.392058054,25.5162302268
manga-8247-6104,0,0.0,manga-8247-6104,138.02732196,42.9545996238
manga-9030-9102,0,0.0,manga-9030-9102,243.571358133,30.9994687598
manga-9493-3702,0,0.0,manga-9493-3702,128.693824927,23.7174532486
manga-8549-3701,0,0.0,manga-8549-3701,241.902437336,44.4481820937
manga-8152-9101,1,0.5,manga-8152-9101,142.087523492,35.0535815666
manga-8944-9102,1,0.5,manga-8944-9102,149.902123871,34.3202186073
manga-8327-1902,0,0.0,manga-8327-1902,202.961340774,44.1522233239
manga-10506-12704,0,0.0,manga-10506-12704,139.137845221,35.1612821691
manga-8139-3701,0,0.0,manga-8139-3701,114.181151762,31.4764938179
manga-11745-6102,0,0.0,manga-11745-6102,129.095996405,43.4735167949
manga-8563-3704,0,0.0,manga-8563-3704,242.083771844,49.8006566231
manga-8249-3702,0,0.0,manga-8249-3702,137.03265263,45.9209619515
manga-8596-9102,0,0.0,manga-8596-9102,231.756498216,48.6132763246
manga-10493-3703,1,0.5,manga-10493-3703,123.442645039,52.8654606206
manga-11953-9101,0,0.0,manga-11953-9101,189.25600275,43.6440881756
manga-8334-3702,1,0.5,manga-8334-3702,212.376082104,41.1109298877
manga-12622-6102,0,0.0,manga-12622-6102,201.13946468,31.6715159727
manga-11865-1901,1,0.5,manga-11865-1901,156.588058472,0.684927999973
manga-11954-3704,1,1.0,manga-11954-3704,199.958085386,52.0614718594
manga-8456-12705,0,0.0,manga-8456-12705,151.284661833,44.5140468179
manga-8942-3703,1,1.0,manga-8942-3703,124.38506864,28.3578278812
manga-8089-9101,1,1.0,manga-8089-9101,5.81195592668,14.8095505605
manga-12090-1902,1,1.0,manga-12090-1902,351.090747599,13.922489976
manga-8984-1901,0,0.0,manga-8984-1901,203.240459396,27.7178342077
manga-8155-9102,1,0.5,manga-8155-9102,53.6865150057,-1.24578377207
manga-8589-6102,0,0.0,manga-8589-6102,226.165949489,54.7140036338
manga-9878-1901,0,0.25,manga-9878-1901,200.511397762,25.485310392
manga-10841-12704,0,0.0,manga-10841-12704,142.744758326,3.80772056638
manga-8155-1901,0,0.0,manga-8155-1901,53.0233052819,0.479390407217
manga-11980-6101,0,0.0,manga-11980-6101,253.650742658,24.063633125
manga-9490-12702,1,1.0,manga-9490-12702,121.137535132,19.8512585074
manga-8931-3704,1,1.0,manga-8931-3704,194.990028889,28.0650886275
manga-7960-12703,0,0.25,manga-7960-12703,259.228308542,31.5275481369
manga-11836-6102,0,0.0,manga-11836-6102,150.289789044,-0.0795012122838
manga-11965-3701,0,0.0,manga-11965-3701,230.449123167,7.52285682934
manga-8466-1902,0,0.0,manga-8466-1902,169.353945185,44.5632961437
manga-11018-1902,0,0.0,manga-11018-1902,194.966486933,51.2121754672
manga-8547-6104,0,0.0,manga-8547-6104,219.546188066,53.4625751497
manga-8980-12705,1,1.0,manga-8980-12705,223.984092721,42.1597825909
manga-8311-6104,1,0.75,manga-8311-6104,205.282730985,23.2820554311
manga-8993-1902,0,0.0,manga-8993-1902,166.689224683,45.9072542601
manga-8315-3703,0,0.0,manga-8315-3703,236.165732503,38.4253570829
manga-8145-3702,0,-0.5,manga-8145-3702,116.379533795,28.4410097037
manga-8591-12703,0,0.0,manga-8591-12703,212.784862644,54.5933462668
manga-8452-9101,0,0.0,manga-8452-9101,156.433378312,47.3264947743
manga-8712-3701,0,0.0,manga-8712-3701,119.898434811,53.1002139368
manga-10221-6103,0,0.0,manga-10221-6103,123.357514813,25.1269822349
manga-8456-12701,1,1.0,manga-8456-12701,151.191285745,44.7057800061
manga-10498-12701,0,0.0,manga-10498-12701,130.344592968,26.0558038456
manga-9871-12705,1,0.5,manga-9871-12705,228.372167425,42.3302546015
manga-9863-12702,0,-0.5,manga-9863-12702,194.834093588,27.8860097479
manga-8079-6104,0,0.0,manga-8079-6104,43.2411433893,-0.8158096022
manga-11962-6104,1,1.0,manga-11962-6104,226.939001462,8.16845684014
manga-11747-12701,1,1.0,manga-11747-12701,130.126015992,27.6309136145
manga-7965-12705,1,0.5,manga-7965-12705,318.19902,-1.04248
manga-9890-6101,0,0.0,manga-9890-6101,233.654226384,30.5822837219
manga-11872-12702,1,1.0,manga-11872-12702,177.528404347,53.4198357093
manga-11007-3701,1,1.0,manga-11007-3701,193.281556103,27.0381715043
manga-9190-12702,0,0.0,manga-9190-12702,53.4950958044,-7.14072675714
manga-11950-3701,0,0.0,manga-11950-3701,250.113991134,28.5471763928
manga-8309-3704,0,0.0,manga-8309-3704,211.468302801,53.1289835338
manga-12673-12702,1,0.75,manga-12673-12702,247.449803411,39.7162169878
manga-11866-6101,1,0.5,manga-11866-6101,149.430267893,0.689928731093
manga-11836-12705,0,0.0,manga-11836-12705,151.699917385,-0.503646734905
manga-8610-12704,1,0.5,manga-8610-12704,257.17393,61.10831
manga-9496-12701,0,0.0,manga-9496-12701,118.910936299,21.4314698686
manga-9514-6101,0,0.0,manga-9514-6101,31.3690037992,13.251615883
manga-9501-12702,0,0.0,manga-9501-12702,129.606947052,25.0708402532
manga-8097-3702,0,0.0,manga-8097-3702,26.7453237163,14.1449390255
manga-8979-3701,0,0.0,manga-8979-3701,241.208521549,42.0358071243
manga-9490-12703,0,0.0,manga-9490-12703,123.515745273,20.1232127819
manga-9872-6101,1,0.5,manga-9872-6101,233.136291413,41.9804417118
manga-9503-3702,0,0.0,manga-9503-3702,120.696306396,24.7713962991
manga-8555-6102,0,0.0,manga-8555-6102,246.881870865,43.4062635412
manga-8654-9101,0,0.0,manga-8654-9101,355.100520847,0.00226414918947
manga-8452-3702,0,0.0,manga-8452-3702,156.298016415,47.7390794143
manga-8566-6104,0,0.0,manga-8566-6104,116.494725692,41.1193964321
manga-9511-9101,1,0.5,manga-9511-9101,130.364273254,3.03968458783
manga-11968-9101,0,0.0,manga-11968-9101,227.338871574,7.10870274049
manga-9879-3702,1,0.5,manga-9879-3702,197.44079102,28.6211547265
manga-10217-6103,1,1.0,manga-10217-6103,117.993013365,15.7114103805
manga-8937-12704,1,1.0,manga-8937-12704,118.63755,29.710836
manga-8718-12701,1,0.75,manga-8718-12701,119.182151794,44.8567085266
manga-11981-6104,0,0.0,manga-11981-6104,254.844410042,20.8298455267
manga-11953-9102,0,0.0,manga-11953-9102,191.481201352,42.5619581113
manga-8253-3704,0,0.25,manga-8253-3704,157.606913115,43.1797785319
manga-9890-3703,0,0.0,manga-9890-3703,232.278580572,29.6777137202
manga-8445-3704,1,1.0,manga-8445-3704,206.263513601,34.8781106014
manga-7443-12704,0,0.0,manga-7443-12704,232.461058488,42.6289684147
manga-12067-1901,0,0.25,manga-12067-1901,332.112100502,0.45921690395
manga-8440-6104,0,0.0,manga-8440-6104,135.75896569,40.433985245
manga-8091-3703,1,0.75,manga-8091-3703,12.8551160493,16.0611809126
manga-11943-6103,0,0.0,manga-11943-6103,246.884556893,39.5706765419
manga-12090-6104,0,0.0,manga-12090-6104,352.62585601,13.9056283772
manga-8951-3704,1,0.5,manga-8951-3704,194.34822527,27.5499311665
manga-11969-6102,1,0.75,manga-11969-6102,228.259925187,7.29296981376
manga-11830-12701,0,0.0,manga-11830-12701,195.920019324,51.4950809373
manga-8592-1901,1,0.5,manga-8592-1901,222.959812896,53.6869002122
manga-8341-1901,1,0.5,manga-8341-1901,190.582431495,45.4378646384
manga-12673-9102,1,1.0,manga-12673-9102,247.381411391,40.4128198507
manga-9045-6101,1,0.75,manga-9045-6101,227.445570452,30.1345263349
manga-12089-6103,0,0.0,manga-12089-6103,351.515356158,15.5484959526
manga-8095-12702,1,0.5,manga-8095-12702,25.858194382,13.8546355995
manga-10218-3701,1,1.0,manga-10218-3701,117.587908107,17.169833722
manga-11838-3702,0,0.0,manga-11838-3702,155.326257614,-0.564552143181
manga-9500-12703,0,0.0,manga-9500-12703,132.89976,26.29543
manga-8942-12705,1,0.5,manga-8942-12705,124.670296206,26.5355639805
manga-11759-12705,0,0.0,manga-11759-12705,146.373784327,-0.368453206522
manga-10843-12704,0,0.0,manga-10843-12704,149.707718089,0.836657711419
manga-7965-1902,0,0.0,manga-7965-1902,318.502268807,0.535091362305
manga-12682-3703,0,0.0,manga-12682-3703,324.644123088,-7.9071458271
manga-10512-3704,0,0.0,manga-10512-3704,136.477273041,3.07847098232
manga-8948-3704,1,1.0,manga-8948-3704,166.408563733,50.3504230793
manga-8941-3704,0,0.0,manga-8941-3704,122.738581866,26.3049875958
manga-8327-3704,0,0.0,manga-8327-3704,204.159811033,43.7594120678
manga-9493-6104,1,0.5,manga-9493-6104,130.048209256,22.7358865802
manga-9511-1901,1,0.75,manga-9511-1901,128.911633931,4.7570600323
manga-9187-12701,0,0.0,manga-9187-12701,310.228965806,-6.24942633289
manga-9885-3701,1,1.0,manga-9885-3701,239.528675585,22.6648076234
manga-9512-3704,1,0.75,manga-9512-3704,138.151260682,0.309491009543
manga-8949-12703,1,0.5,manga-8949-12703,195.866423768,28.5641675977
manga-12514-6103,1,1.0,manga-12514-6103,198.274199833,1.46552425813
manga-8240-12705,0,0.0,manga-8240-12705,125.31636,44.33286
manga-8258-6104,0,0.0,manga-8258-6104,167.898754463,43.5913134549
manga-9505-6103,0,0.0,manga-9505-6103,138.101689671,29.0034030132
manga-8139-12701,0,0.0,manga-8139-12701,115.479932675,31.4115350652
manga-9042-3703,0,0.0,manga-9042-3703,235.20157612,28.2920800258
manga-8247-1901,0,0.0,manga-8247-1901,137.06962848,42.1641416054
manga-8946-1901,0,0.0,manga-8946-1901,169.287129083,48.5387549726
manga-9881-12704,1,1.0,manga-9881-12704,205.326216402,24.4962006646
manga-10505-3702,0,0.0,manga-10505-3702,139.744263485,34.1337528421
manga-8096-12702,1,0.5,manga-8096-12702,27.0203592703,13.8006904017
manga-11022-12704,0,0.0,manga-11022-12704,220.741481058,5.13670177068
manga-8546-1901,1,0.75,manga-8546-1901,238.771051213,50.9683592443
manga-9036-3704,0,0.0,manga-9036-3704,240.347024275,43.0850402916
manga-9092-9102,0,0.0,manga-9092-9102,240.918943454,24.60267345
manga-8311-6101,0,0.0,manga-8311-6101,204.480302359,21.710255127
manga-7965-1901,1,0.5,manga-7965-1901,318.176375666,0.769497555133
manga-11828-3701,0,0.0,manga-11828-3701,162.896097342,3.66463102292
manga-8262-9102,1,0.5,manga-8262-9102,184.55356586,44.1732422277
manga-11942-12703,1,0.5,manga-11942-12703,246.94104964,41.7385062588
manga-12094-3702,0,0.0,manga-12094-3702,17.9719305524,15.4701075492
manga-9891-3702,0,0.25,manga-9891-3702,226.943577224,28.8199794804
manga-8310-1902,0,0.0,manga-8310-1902,180.254523622,23.7248762743
manga-11747-6102,0,0.0,manga-11747-6102,129.923733498,27.725716146
manga-8245-12701,0,0.0,manga-8245-12701,137.024178476,20.5035581998
manga-12620-6102,0,0.0,manga-12620-6102,200.249479878,28.9695033088
manga-7962-12704,1,0.75,manga-7962-12704,260.883080702,27.4587088309
manga-11830-3703,0,0.0,manga-11830-3703,198.262510451,51.2314448248
manga-9886-6102,0,0.0,manga-9886-6102,237.961673393,25.9378353384
manga-8551-9101,0,0.0,manga-8551-9101,233.08771168,45.8930510864
manga-12078-12703,0,0.0,manga-12078-12703,29.6705869857,0.529230120747
manga-8132-3702,0,0.25,manga-8132-3702,110.556154654,42.1836428542
manga-9512-6102,1,1.0,manga-9512-6102,139.357446976,1.28834321419
manga-11865-12702,0,0.0,manga-11865-12702,156.681144868,1.00615035475
manga-8593-6104,1,0.75,manga-8593-6104,227.235586205,52.4460500742
manga-8154-3701,0,0.0,manga-8154-3701,44.7356492529,-0.766114112307
manga-11954-12704,1,0.5,manga-11954-12704,197.387868757,53.4942729851
manga-7957-3703,0,0.0,manga-7957-3703,257.449428169,36.5372484437
manga-8455-3701,1,0.75,manga-8455-3701,157.179457248,39.8388849686
manga-12487-1901,0,0.0,manga-12487-1901,137.64086825,29.7035454431
manga-12485-1901,0,0.0,manga-12485-1901,198.794159151,33.3855909844
manga-9508-1902,0,0.0,manga-9508-1902,126.198239115,25.2250808912
manga-11953-6101,1,0.5,manga-11953-6101,190.720622612,44.0052110503
manga-8093-12704,1,0.5,manga-8093-12704,22.166142041,14.7649338835
manga-12679-12702,0,0.0,manga-12679-12702,317.754156692,-7.30818961831
manga-8991-6101,1,1.0,manga-8991-6101,178.048750543,51.989659304
manga-9045-12702,1,0.5,manga-9045-12702,226.40417,31.16382
manga-9503-1902,0,0.0,manga-9503-1902,121.398133047,24.4865675362
manga-9090-3701,1,0.5,manga-9090-3701,241.71736145,27.9275417328
manga-8156-12702,1,0.75,manga-8156-12702,54.8917856748,-0.511959862583
manga-12685-12705,0,0.0,manga-12685-12705,329.609519049,-7.36499668312
manga-9875-6102,0,0.0,manga-9875-6102,194.632955412,28.0496130687
manga-11872-3703,0,0.0,manga-11872-3703,180.789194086,54.2225992166
manga-10515-12705,0,0.0,manga-10515-12705,148.209994818,3.5990648666
manga-8654-12703,0,0.0,manga-8654-12703,356.168993543,0.17728280722
manga-8449-3704,0,0.0,manga-8449-3704,169.667027268,22.5773898446
manga-8091-6102,0,0.0,manga-8091-6102,12.2909633944,14.6440902035
manga-8999-12703,0,0.0,manga-8999-12703,165.59874549,50.0944615934
manga-11832-3704,1,0.5,manga-11832-3704,188.381414107,50.6432661172
manga-8243-1901,1,0.75,manga-8243-1901,129.242843293,54.5146530825
manga-7962-3702,0,0.0,manga-7962-3702,259.063747798,28.0140058716
manga-11867-6102,0,0.0,manga-11867-6102,136.464626061,1.13053158669
manga-11748-1902,1,0.5,manga-11748-1902,138.561561076,29.6955144778
manga-11865-6102,0,0.0,manga-11865-6102,156.872922644,1.24674130222
manga-8083-3701,1,0.5,manga-8083-3701,50.1997928211,0.185604406926
manga-11830-3702,1,0.5,manga-11830-3702,197.695984775,50.0928872229
manga-8484-6104,1,0.5,manga-8484-6104,248.737041405,46.4470107181
manga-11963-12705,0,0.0,manga-11963-12705,233.67885,8.33404
manga-8158-9101,1,0.5,manga-8158-9101,61.8480353206,-6.68645241484
manga-8568-12701,0,0.0,manga-8568-12701,156.428889515,37.4975251064
manga-8135-9101,0,0.0,manga-8135-9101,112.97970722,39.1401320851
manga-10502-12701,1,0.5,manga-10502-12701,130.689313997,29.3999745195
manga-10222-6103,1,0.75,manga-10222-6103,42.9848765783,-8.37704983026
manga-8439-3702,0,0.0,manga-8439-3702,141.521160952,50.4383422459
manga-11007-9101,1,0.5,manga-11007-9101,193.58138607,28.0913189853
manga-10498-6103,0,0.0,manga-10498-6103,131.224975242,27.7189998538
manga-8459-6103,0,0.0,manga-8459-6103,146.789027825,43.4185743942
manga-9875-6104,0,0.0,manga-9875-6104,194.917111648,27.8549331013
manga-11863-6101,0,0.0,manga-11863-6101,191.698039634,54.8875159658
manga-12700-3702,0,0.0,manga-12700-3702,0.934672988783,16.186917304
manga-9041-9102,0,0.0,manga-9041-9102,235.941918996,28.4152116397
manga-9866-12701,0,0.0,manga-9866-12701,242.350666078,33.0002462434
manga-9876-3704,1,1.0,manga-9876-3704,195.504353853,27.6529898497
manga-8461-9101,0,0.0,manga-8461-9101,146.04735274,42.9000410408
manga-8262-12705,0,0.0,manga-8262-12705,185.498162169,44.1456571735
manga-9493-3704,1,0.5,manga-9493-3704,129.117928251,22.8474440791
manga-9488-12704,0,0.0,manga-9488-12704,126.547301019,21.0174633222
manga-8570-12702,1,0.5,manga-8570-12702,22.4554654995,14.0047355588
manga-7960-6102,1,0.5,manga-7960-6102,258.89242,31.52951
manga-9085-12701,0,0.0,manga-9085-12701,260.745463415,27.7495446674
manga-8338-3703,0,0.0,manga-8338-3703,172.787029744,23.057180441
manga-10508-9102,0,0.0,manga-10508-9102,183.38826,52.30109
manga-11012-9101,0,0.25,manga-11012-9101,211.842775504,54.5066392328
manga-8719-1902,1,0.5,manga-8719-1902,121.307831756,46.3316596561
manga-11824-6103,0,0.0,manga-11824-6103,223.320762882,4.79338332873
manga-8335-6103,0,0.0,manga-8335-6103,215.964725773,40.2588310023
manga-12093-3704,1,0.5,manga-12093-3704,18.2783861174,14.1080727576
manga-8247-12702,0,0.0,manga-8247-12702,135.722564417,43.2477264356
manga-9863-6101,1,1.0,manga-9863-6101,192.932438898,27.9628222375
manga-10505-6102,0,0.0,manga-10505-6102,139.945261377,33.7497574966
manga-11828-12701,0,0.0,manga-11828-12701,162.485468665,4.60242931266
manga-8318-6103,0,0.0,manga-8318-6103,196.820876302,45.7281516172
manga-11948-6104,0,0.0,manga-11948-6104,249.492639203,32.872411816
manga-9087-1901,0,0.25,manga-9087-1901,241.21066778,23.9749193876
manga-8156-3704,0,0.0,manga-8156-3704,56.2841865512,-0.947098601846
manga-8949-3701,0,0.0,manga-8949-3701,195.084041611,27.8435050855
manga-8561-6104,0,0.0,manga-8561-6104,239.927705319,52.6843511303
manga-8144-3703,0,0.0,manga-8144-3703,115.650389413,28.2614765449
manga-8616-1902,0,0.0,manga-8616-1902,322.302154005,-0.621758126194
manga-10217-3704,1,1.0,manga-10217-3704,118.395673439,14.4733243477
manga-8252-3703,1,0.5,manga-8252-3703,144.352308981,48.5154530802
manga-9049-3703,0,-0.5,manga-9049-3703,248.274617408,26.2118146297
manga-12685-3702,0,0.0,manga-12685-3702,329.531280868,-7.92928264415
manga-8995-12701,0,0.0,manga-8995-12701,174.392849038,54.8532802408
manga-8077-3701,1,0.5,manga-8077-3701,41.4931915999,-0.449181093753
manga-12081-3701,0,0.0,manga-12081-3701,29.9318455457,-0.825351374173
manga-9182-3703,1,0.5,manga-9182-3703,121.272409223,40.1745641954
manga-11832-6103,0,0.0,manga-11832-6103,188.040290861,51.0388778271
manga-8723-12703,1,0.5,manga-8723-12703,127.477877571,55.6930372763
manga-11957-1901,0,0.0,manga-11957-1901,184.83869171,52.6938750466
manga-8252-3704,0,0.0,manga-8252-3704,145.308121958,47.6885981864
manga-8567-1902,1,0.75,manga-8567-1902,118.574831205,49.7995147266
manga-12683-9101,0,0.25,manga-12683-9101,325.870549693,-8.40570149235
manga-10514-6101,0,0.0,manga-10514-6101,143.999404537,2.46283299157
manga-9193-3702,1,1.0,manga-9193-3702,46.5212586534,-0.534049089871
manga-8309-3702,1,1.0,manga-8309-3702,209.236423213,53.8663217201
manga-11024-3703,1,0.5,manga-11024-3703,203.752677252,-0.447620213353
manga-8088-12704,0,0.0,manga-8088-12704,4.93620678116,15.8584830694
manga-9192-9102,0,0.0,manga-9192-9102,46.2377690557,0.216811764231
manga-11745-6103,0,0.0,manga-11745-6103,129.146485344,45.0210510403
manga-11004-3702,0,0.25,manga-11004-3702,197.010790772,27.3112132886
manga-8551-12702,1,1.0,manga-8551-12702,232.8232,45.41654
manga-8450-12704,0,0.0,manga-8450-12704,172.281977904,21.5860088575
manga-8603-12702,1,1.0,manga-8603-12702,246.869310993,38.8691083472
manga-11969-3702,0,0.0,manga-11969-3702,228.400825885,8.08577741305
manga-8719-12704,0,0.0,manga-8719-12704,121.678294489,47.3123206013
manga-10214-9102,1,0.5,manga-10214-9102,121.942383602,34.7771614059
manga-8444-1902,1,0.5,manga-8444-1902,202.508845323,31.776693291
manga-11968-6101,0,0.0,manga-11968-6101,228.147352613,8.69624364932
manga-9503-12702,1,0.5,manga-9503-12702,121.13966751,24.2762426886
manga-11969-6103,0,0.0,manga-11969-6103,227.739921071,7.60508486908
manga-7990-6102,0,0.0,manga-7990-6102,261.466027821,56.8520506473
manga-8325-3701,1,1.0,manga-8325-3701,209.424426717,46.7144264623
manga-9001-6102,0,0.0,manga-9001-6102,166.420552361,50.5462257849
manga-11975-3703,0,0.0,manga-11975-3703,251.800824884,26.0066408246
manga-11865-3703,0,0.0,manga-11865-3703,157.120583254,1.24985362288
manga-7990-6103,1,1.0,manga-7990-6103,261.284844944,58.7646874219
manga-8601-3703,0,0.0,manga-8601-3703,250.363806302,40.2098917255
manga-11743-12702,1,0.5,manga-11743-12702,118.34399128,13.2176201275
manga-10214-12701,0,0.0,manga-10214-12701,121.177734666,35.4005287119
manga-11015-12702,0,0.0,manga-11015-12702,194.881021114,28.0466093589
manga-12088-3702,0,0.0,manga-12088-3702,348.652020652,15.3580000549
manga-8551-3703,0,0.0,manga-8551-3703,235.018757659,46.10594294
manga-8150-9101,0,0.0,manga-8150-9101,148.636737571,31.606730807
manga-8716-12705,0,0.0,manga-8716-12705,123.150217943,52.734220452
manga-11745-12701,0,0.0,manga-11745-12701,127.024478063,44.766756573
manga-11978-3701,1,0.5,manga-11978-3701,250.328764456,22.2787590179
