image_id,path_g,path_r,path_z,hdu_g,hdu_r,hdu_z,format_hint,raw_path
manga-8328-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8328-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8328-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8328-3702_z.fits,,,,per_band,
manga-7993-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7993-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7993-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7993-9101_z.fits,,,,per_band,
manga-8488-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8488-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8488-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8488-12705_z.fits,,,,per_band,
manga-8551-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8551-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8551-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8551-3703_z.fits,,,,per_band,
manga-9884-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9884-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9884-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9884-3703_z.fits,,,,per_band,
manga-8247-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8247-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8247-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8247-6101_z.fits,,,,per_band,
manga-9499-1901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9499-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9499-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9499-1901_z.fits,,,,per_band,
manga-8133-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8133-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8133-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8133-3702_z.fits,,,,per_band,
manga-9870-12701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-12701_z.fits,,,,per_band,
manga-8314-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8314-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8314-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8314-9102_z.fits,,,,per_band,
manga-8464-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8464-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8464-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8464-3702_z.fits,,,,per_band,
manga-11958-12701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11958-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11958-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11958-12701_z.fits,,,,per_band,
manga-8988-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8988-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8988-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8988-6103_z.fits,,,,per_band,
manga-11016-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11016-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11016-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11016-6103_z.fits,,,,per_band,
manga-8314-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8314-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8314-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8314-12705_z.fits,,,,per_band,
manga-8144-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8144-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8144-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8144-3704_z.fits,,,,per_band,
manga-8567-12701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8567-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8567-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8567-12701_z.fits,,,,per_band,
manga-7975-12701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7975-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7975-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7975-12701_z.fits,,,,per_band,
manga-8995-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8995-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8995-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8995-6102_z.fits,,,,per_band,
manga-8315-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8315-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8315-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8315-3703_z.fits,,,,per_band,
manga-8546-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8546-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8546-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8546-12702_z.fits,,,,per_band,
manga-11745-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11745-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11745-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11745-3704_z.fits,,,,per_band,
manga-12514-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12514-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12514-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12514-6102_z.fits,,,,per_band,
manga-7992-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7992-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7992-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7992-12702_z.fits,,,,per_band,
manga-10515-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10515-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10515-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10515-3701_z.fits,,,,per_band,
manga-10839-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10839-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10839-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10839-6103_z.fits,,,,per_band,
manga-9043-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9043-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9043-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9043-3701_z.fits,,,,per_band,
manga-7958-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7958-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7958-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7958-1902_z.fits,,,,per_band,
manga-8991-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8991-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8991-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8991-6102_z.fits,,,,per_band,
manga-12488-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12488-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12488-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12488-6104_z.fits,,,,per_band,
manga-9034-12704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9034-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9034-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9034-12704_z.fits,,,,per_band,
manga-10842-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10842-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10842-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10842-6101_z.fits,,,,per_band,
manga-7957-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7957-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7957-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7957-3703_z.fits,,,,per_band,
manga-8310-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8310-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8310-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8310-9102_z.fits,,,,per_band,
manga-12093-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12093-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12093-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12093-6104_z.fits,,,,per_band,
manga-9086-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9086-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9086-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9086-3703_z.fits,,,,per_band,
manga-8079-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8079-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8079-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8079-12705_z.fits,,,,per_band,
manga-12673-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12673-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12673-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12673-6101_z.fits,,,,per_band,
manga-9488-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9488-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9488-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9488-1902_z.fits,,,,per_band,
manga-8936-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8936-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8936-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8936-3704_z.fits,,,,per_band,
manga-8940-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8940-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8940-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8940-3703_z.fits,,,,per_band,
manga-8947-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8947-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8947-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8947-1902_z.fits,,,,per_band,
manga-8726-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8726-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8726-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8726-3701_z.fits,,,,per_band,
manga-9050-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9050-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9050-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9050-9101_z.fits,,,,per_band,
manga-11012-1901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11012-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11012-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11012-1901_z.fits,,,,per_band,
manga-11950-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11950-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11950-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11950-9101_z.fits,,,,per_band,
manga-8986-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8986-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8986-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8986-12705_z.fits,,,,per_band,
manga-8096-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8096-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8096-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8096-9102_z.fits,,,,per_band,
manga-9890-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9890-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9890-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9890-1902_z.fits,,,,per_band,
manga-12489-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12489-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12489-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12489-3703_z.fits,,,,per_band,
manga-8140-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8140-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8140-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8140-1902_z.fits,,,,per_band,
manga-9038-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9038-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9038-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9038-6102_z.fits,,,,per_band,
manga-9499-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9499-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9499-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9499-1902_z.fits,,,,per_band,
manga-8440-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8440-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8440-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8440-3704_z.fits,,,,per_band,
manga-11969-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11969-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11969-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11969-6103_z.fits,,,,per_band,
manga-11006-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11006-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11006-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11006-12705_z.fits,,,,per_band,
manga-11010-1901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11010-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11010-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11010-1901_z.fits,,,,per_band,
manga-10508-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10508-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10508-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10508-9102_z.fits,,,,per_band,
manga-10841-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10841-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10841-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10841-9101_z.fits,,,,per_band,
manga-11865-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11865-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11865-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11865-6103_z.fits,,,,per_band,
manga-8609-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8609-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8609-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8609-3701_z.fits,,,,per_band,
manga-8562-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8562-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8562-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8562-6102_z.fits,,,,per_band,
manga-8155-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8155-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8155-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8155-3702_z.fits,,,,per_band,
manga-8932-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8932-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8932-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8932-1902_z.fits,,,,per_band,
manga-7958-12703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7958-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7958-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7958-12703_z.fits,,,,per_band,
manga-9489-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9489-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9489-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9489-1902_z.fits,,,,per_band,
manga-11007-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11007-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11007-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11007-1902_z.fits,,,,per_band,
manga-12620-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12620-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12620-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12620-6103_z.fits,,,,per_band,
manga-8996-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8996-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8996-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8996-9102_z.fits,,,,per_band,
manga-10505-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10505-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10505-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10505-9101_z.fits,,,,per_band,
manga-11759-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11759-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11759-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11759-1902_z.fits,,,,per_band,
manga-8157-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8157-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8157-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8157-3704_z.fits,,,,per_band,
manga-12652-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12652-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12652-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12652-3701_z.fits,,,,per_band,
manga-12679-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12679-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12679-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12679-12702_z.fits,,,,per_band,
manga-8944-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8944-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8944-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8944-9101_z.fits,,,,per_band,
manga-9190-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9190-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9190-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9190-9102_z.fits,,,,per_band,
manga-9037-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9037-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9037-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9037-9102_z.fits,,,,per_band,
manga-10226-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10226-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10226-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10226-6102_z.fits,,,,per_band,
manga-12679-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12679-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12679-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12679-3702_z.fits,,,,per_band,
manga-11824-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11824-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11824-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11824-6102_z.fits,,,,per_band,
manga-9046-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9046-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9046-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9046-3701_z.fits,,,,per_band,
manga-11747-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11747-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11747-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11747-6103_z.fits,,,,per_band,
